Code,Description,last_updated
N6489,Other specified disorders of breast,09-12-2025
N649,"Disorder of breast, unspecified",09-12-2025
N65,Deformity and disproportion of reconstructed breast,09-12-2025
N650,Deformity of reconstructed breast,09-12-2025
N651,Disproportion of reconstructed breast,09-12-2025
N70,Salpingitis and oophoritis,09-12-2025
N700,Acute salpingitis and oophoritis,09-12-2025
N7001,Acute salpingitis,09-12-2025
N7002,Acute oophoritis,09-12-2025
N7003,Acute salpingitis and oophoritis,09-12-2025
N701,Chronic salpingitis and oophoritis,09-12-2025
N7011,Chronic salpingitis,09-12-2025
N7012,Chronic oophoritis,09-12-2025
N7013,Chronic salpingitis and oophoritis,09-12-2025
N709,"Salpingitis and oophoritis, unspecified",09-12-2025
N7091,"Salpingitis, unspecified",09-12-2025
N7092,"Oophoritis, unspecified",09-12-2025
N7093,"Salpingitis and oophoritis, unspecified",09-12-2025
N71,"Inflammatory disease of uterus, except cervix",09-12-2025
N710,Acute inflammatory disease of uterus,09-12-2025
N711,Chronic inflammatory disease of uterus,09-12-2025
N719,"Inflammatory disease of uterus, unspecified",09-12-2025
N72,Inflammatory disease of cervix uteri,09-12-2025
N73,Other female pelvic inflammatory diseases,09-12-2025
N730,Acute parametritis and pelvic cellulitis,09-12-2025
N731,Chronic parametritis and pelvic cellulitis,09-12-2025
N732,Unspecified parametritis and pelvic cellulitis,09-12-2025
N733,Female acute pelvic peritonitis,09-12-2025
N734,Female chronic pelvic peritonitis,09-12-2025
N735,"Female pelvic peritonitis, unspecified",09-12-2025
N736,Female pelvic peritoneal adhesions (postinfective),09-12-2025
N738,Other specified female pelvic inflammatory diseases,09-12-2025
N739,"Female pelvic inflammatory disease, unspecified",09-12-2025
N74,Female pelvic inflam disorders in diseases classd elswhr,09-12-2025
N75,Diseases of Bartholin's gland,09-12-2025
N750,Cyst of Bartholin's gland,09-12-2025
N751,Abscess of Bartholin's gland,09-12-2025
N758,Other diseases of Bartholin's gland,09-12-2025
N759,"Disease of Bartholin's gland, unspecified",09-12-2025
N76,Other inflammation of vagina and vulva,09-12-2025
N760,Acute vaginitis,09-12-2025
N761,Subacute and chronic vaginitis,09-12-2025
N762,Acute vulvitis,09-12-2025
N763,Subacute and chronic vulvitis,09-12-2025
N764,Abscess of vulva,09-12-2025
N765,Ulceration of vagina,09-12-2025
N766,Ulceration of vulva,09-12-2025
N768,Other specified inflammation of vagina and vulva,09-12-2025
N7681,Mucositis (ulcerative) of vagina and vulva,09-12-2025
N7682,Fournier disease of vagina and vulva,09-12-2025
N7689,Other specified inflammation of vagina and vulva,09-12-2025
N77,Vulvovaginal ulceration and inflam in diseases classd elswhr,09-12-2025
N770,Ulceration of vulva in diseases classified elsewhere,09-12-2025
N771,"Vaginitis, vulvitis and vulvovaginitis in dis classd elswhr",09-12-2025
N80,Endometriosis,09-12-2025
N800,Endometriosis of uterus,09-12-2025
N8000,"Endometriosis of the uterus, unspecified",09-12-2025
N8001,Superficial endometriosis of the uterus,09-12-2025
N8002,Deep endometriosis of the uterus,09-12-2025
N8003,Adenomyosis of the uterus,09-12-2025
N801,Endometriosis of ovary,09-12-2025
N8010,"Endometriosis of ovary, unspecified depth",09-12-2025
N8011,Superficial endometriosis of the ovary,09-12-2025
N8012,Deep endometriosis of ovary,09-12-2025
N802,Endometriosis of fallopian tube,09-12-2025
N8020,"Endometriosis of fallopian tube, unspecified depth",09-12-2025
N8021,Superficial endometriosis of fallopian tube,09-12-2025
N8022,Deep endometriosis of the fallopian tube,09-12-2025
N803,Endometriosis of pelvic peritoneum,09-12-2025
N8030,"Endometriosis of pelvic peritoneum, unspecified",09-12-2025
N8031,Endometriosis of the anterior cul-de-sac,09-12-2025
N8032,Endometriosis of the posterior cul-de-sac,09-12-2025
N8033,Superficial endometriosis of the pelvic sidewall,09-12-2025
N8034,Deep endometriosis of the pelvic sidewall,09-12-2025
N8035,"Endometriosis of the pelvic sidewall, unspecified depth",09-12-2025
N8036,Superficial endometriosis of the pelvic brim,09-12-2025
N8037,Deep endometriosis of the pelvic brim,09-12-2025
N8038,"Endometriosis of the pelvic brim, unspecified depth",09-12-2025
N803A,Superficial endometriosis of the uterosacral ligament(s),09-12-2025
N803B,Deep endometriosis of the uterosacral ligament(s),09-12-2025
N803C,"Endometriosis of the uterosacral ligament(s), unsp depth",09-12-2025
N8039,Endometriosis of other pelvic peritoneum,09-12-2025
N804,Endometriosis of rectovaginal septum and vagina,09-12-2025
N8040,"Endometriosis of rectovaginal septum, unsp invl of vagina",09-12-2025
N8041,Endometriosis of rectovaginal septum without invl of vagina,09-12-2025
N8042,Endometriosis of rectovaginal septum with invl of vagina,09-12-2025
N805,Endometriosis of intestine,09-12-2025
N8050,"Endometriosis of intestine, unspecified",09-12-2025
N8051,Endometriosis of the rectum,09-12-2025
N8052,Endometriosis of the sigmoid colon,09-12-2025
N8053,Endometriosis of the cecum,09-12-2025
N8054,Endometriosis of the appendix,09-12-2025
N8055,Endometriosis of other parts of the colon,09-12-2025
N8056,Endometriosis of the small intestine,09-12-2025
N806,Endometriosis in cutaneous scar,09-12-2025
N80A,Endometriosis of bladder and ureters,09-12-2025
N80A0,"Endometriosis of bladder, unspecified depth",09-12-2025
N80A1,Superficial endometriosis of bladder,09-12-2025
N80A2,Deep endometriosis of bladder,09-12-2025
N80A4,Superficial endometriosis of ureter,09-12-2025
N80A5,Deep endometriosis of ureter,09-12-2025
N80A6,"Endometriosis of ureter, unspecified depth",09-12-2025
N80B,Endometriosis of cardiothoracic space,09-12-2025
N80B1,Endometriosis of pleura,09-12-2025
N80B2,Endometriosis of lung,09-12-2025
N80B3,Endometriosis of diaphragm,09-12-2025
N80B4,Endometriosis of the pericardial space,09-12-2025
N80B5,Endometriosis of the mediastinal space,09-12-2025
N80B6,Endometriosis of cardiothoracic space,09-12-2025
N80C,Endometriosis of the abdomen,09-12-2025
N80C0,"Endometriosis of the abdomen, unspecified",09-12-2025
N80C1,Endometriosis of the anterior abdominal wall,09-12-2025
N80C2,Endometriosis of the umbilicus,09-12-2025
N80C3,Endometriosis of the inguinal canal,09-12-2025
N80C4,Endometriosis of extra-pelvic abdominal peritoneum,09-12-2025
N80C9,Endometriosis of other site of abdomen,09-12-2025
N80D,Endometriosis of the pelvic nerves,09-12-2025
N80D0,"Endometriosis of the pelvic nerves, unspecified",09-12-2025
N80D1,Endometriosis of the sacral splanchnic nerves,09-12-2025
N80D2,Endometriosis of the sacral nerve roots,09-12-2025
N80D3,Endometriosis of the obturator nerve,09-12-2025
N80D4,Endometriosis of the sciatic nerve,09-12-2025
N80D5,Endometriosis of the pudendal nerve,09-12-2025
N80D6,Endometriosis of the femoral nerve,09-12-2025
N80D9,Endometriosis of other pelvic nerve,09-12-2025
N808,Other endometriosis,09-12-2025
N809,"Endometriosis, unspecified",09-12-2025
N81,Female genital prolapse,09-12-2025
N810,Urethrocele,09-12-2025
N811,Cystocele,09-12-2025
N8110,"Cystocele, unspecified",09-12-2025
N8111,"Cystocele, midline",09-12-2025
N8112,"Cystocele, lateral",09-12-2025
N812,Incomplete uterovaginal prolapse,09-12-2025
N813,Complete uterovaginal prolapse,09-12-2025
N814,"Uterovaginal prolapse, unspecified",09-12-2025
N815,Vaginal enterocele,09-12-2025
N816,Rectocele,09-12-2025
N818,Other female genital prolapse,09-12-2025
N8181,Perineocele,09-12-2025
N8182,Incompetence or weakening of pubocervical tissue,09-12-2025
N8183,Incompetence or weakening of rectovaginal tissue,09-12-2025
N8184,Pelvic muscle wasting,09-12-2025
N8185,Cervical stump prolapse,09-12-2025
N8189,Other female genital prolapse,09-12-2025
N819,"Female genital prolapse, unspecified",09-12-2025
N82,Fistulae involving female genital tract,09-12-2025
N820,Vesicovaginal fistula,09-12-2025
N821,Other female urinary-genital tract fistulae,09-12-2025
N822,Fistula of vagina to small intestine,09-12-2025
N823,Fistula of vagina to large intestine,09-12-2025
N824,Other female intestinal-genital tract fistulae,09-12-2025
N825,Female genital tract-skin fistulae,09-12-2025
N828,Other female genital tract fistulae,09-12-2025
N829,"Female genital tract fistula, unspecified",09-12-2025
N83,"Noninflammatory disord of ovary, fallop and broad ligament",09-12-2025
N830,Follicular cyst of ovary,09-12-2025
N8300,"Follicular cyst of ovary, unspecified side",09-12-2025
N8301,Follicular cyst of right ovary,09-12-2025
N8302,Follicular cyst of left ovary,09-12-2025
N831,Corpus luteum cyst,09-12-2025
N8310,"Corpus luteum cyst of ovary, unspecified side",09-12-2025
N8311,Corpus luteum cyst of right ovary,09-12-2025
N8312,Corpus luteum cyst of left ovary,09-12-2025
N832,Other and unspecified ovarian cysts,09-12-2025
N8320,Unspecified ovarian cysts,09-12-2025
N8329,Other ovarian cysts,09-12-2025
N833,Acquired atrophy of ovary and fallopian tube,09-12-2025
N8331,Acquired atrophy of ovary,09-12-2025
N8332,Acquired atrophy of fallopian tube,09-12-2025
N8333,Acquired atrophy of ovary and fallopian tube,09-12-2025
N834,Prolapse and hernia of ovary and fallopian tube,09-12-2025
N8340,"Prolapse and hernia of ovary and fallop, unspecified side",09-12-2025
N8341,Prolapse and hernia of right ovary and fallopian tube,09-12-2025
N8342,Prolapse and hernia of left ovary and fallopian tube,09-12-2025
N835,"Torsion of ovary, ovarian pedicle and fallopian tube",09-12-2025
N8351,Torsion of ovary and ovarian pedicle,09-12-2025
N8352,Torsion of fallopian tube,09-12-2025
N8353,"Torsion of ovary, ovarian pedicle and fallopian tube",09-12-2025
N836,Hematosalpinx,09-12-2025
N837,Hematoma of broad ligament,09-12-2025
N838,"Oth noninflammatory disord of ovary, fallop and broad ligmt",09-12-2025
N839,"Noninflammatory disord of ovary, fallop & broad ligmt, unsp",09-12-2025
N84,Polyp of female genital tract,09-12-2025
N840,Polyp of corpus uteri,09-12-2025
N841,Polyp of cervix uteri,09-12-2025
N842,Polyp of vagina,09-12-2025
N843,Polyp of vulva,09-12-2025
N848,Polyp of other parts of female genital tract,09-12-2025
N849,"Polyp of female genital tract, unspecified",09-12-2025
N85,"Other noninflammatory disorders of uterus, except cervix",09-12-2025
N850,Endometrial hyperplasia,09-12-2025
N8500,"Endometrial hyperplasia, unspecified",09-12-2025
N8501,Benign endometrial hyperplasia,09-12-2025
N8502,Endometrial intraepithelial neoplasia [EIN],09-12-2025
N852,Hypertrophy of uterus,09-12-2025
N853,Subinvolution of uterus,09-12-2025
N854,Malposition of uterus,09-12-2025
N855,Inversion of uterus,09-12-2025
N856,Intrauterine synechiae,09-12-2025
N857,Hematometra,09-12-2025
N858,Other specified noninflammatory disorders of uterus,09-12-2025
N859,"Noninflammatory disorder of uterus, unspecified",09-12-2025
N85A,Isthmocele,09-12-2025
N86,Erosion and ectropion of cervix uteri,09-12-2025
N87,Dysplasia of cervix uteri,09-12-2025
N870,Mild cervical dysplasia,09-12-2025
N871,Moderate cervical dysplasia,09-12-2025
N879,"Dysplasia of cervix uteri, unspecified",09-12-2025
N88,Other noninflammatory disorders of cervix uteri,09-12-2025
N880,Leukoplakia of cervix uteri,09-12-2025
N881,Old laceration of cervix uteri,09-12-2025
N882,Stricture and stenosis of cervix uteri,09-12-2025
N883,Incompetence of cervix uteri,09-12-2025
N884,Hypertrophic elongation of cervix uteri,09-12-2025
N888,Other specified noninflammatory disorders of cervix uteri,09-12-2025
N889,"Noninflammatory disorder of cervix uteri, unspecified",09-12-2025
N89,Other noninflammatory disorders of vagina,09-12-2025
N890,Mild vaginal dysplasia,09-12-2025
N891,Moderate vaginal dysplasia,09-12-2025
N893,"Dysplasia of vagina, unspecified",09-12-2025
N894,Leukoplakia of vagina,09-12-2025
N895,Stricture and atresia of vagina,09-12-2025
N896,Tight hymenal ring,09-12-2025
N897,Hematocolpos,09-12-2025
N898,Other specified noninflammatory disorders of vagina,09-12-2025
N899,"Noninflammatory disorder of vagina, unspecified",09-12-2025
N90,Other noninflammatory disorders of vulva and perineum,09-12-2025
N900,Mild vulvar dysplasia,09-12-2025
N901,Moderate vulvar dysplasia,09-12-2025
N903,"Dysplasia of vulva, unspecified",09-12-2025
N904,Leukoplakia of vulva,09-12-2025
N905,Atrophy of vulva,09-12-2025
N906,Hypertrophy of vulva,09-12-2025
N9060,Unspecified hypertrophy of vulva,09-12-2025
N9061,Childhood asymmetric labium majus enlargement,09-12-2025
N9069,Other specified hypertrophy of vulva,09-12-2025
N907,Vulvar cyst,09-12-2025
N908,Oth noninflammatory disorders of vulva and perineum,09-12-2025
N9081,Female genital mutilation status,09-12-2025
N9089,Oth noninflammatory disorders of vulva and perineum,09-12-2025
N909,"Noninflammatory disorder of vulva and perineum, unspecified",09-12-2025
N91,"Absent, scanty and rare menstruation",09-12-2025
N910,Primary amenorrhea,09-12-2025
N911,Secondary amenorrhea,09-12-2025
N912,"Amenorrhea, unspecified",09-12-2025
N913,Primary oligomenorrhea,09-12-2025
N914,Secondary oligomenorrhea,09-12-2025
N915,"Oligomenorrhea, unspecified",09-12-2025
N92,"Excessive, frequent and irregular menstruation",09-12-2025
N920,Excessive and frequent menstruation with regular cycle,09-12-2025
N921,Excessive and frequent menstruation with irregular cycle,09-12-2025
N922,Excessive menstruation at puberty,09-12-2025
N923,Ovulation bleeding,09-12-2025
N924,Excessive bleeding in the premenopausal period,09-12-2025
N925,Other specified irregular menstruation,09-12-2025
N926,"Irregular menstruation, unspecified",09-12-2025
N93,Other abnormal uterine and vaginal bleeding,09-12-2025
N930,Postcoital and contact bleeding,09-12-2025
N931,Pre-pubertal vaginal bleeding,09-12-2025
N938,Other specified abnormal uterine and vaginal bleeding,09-12-2025
N939,"Abnormal uterine and vaginal bleeding, unspecified",09-12-2025
N94,Pain and oth cond assoc w fem gntl org and menstrual cycle,09-12-2025
N940,Mittelschmerz,09-12-2025
N941,Dyspareunia,09-12-2025
N9410,Unspecified dyspareunia,09-12-2025
N9411,Superficial (introital) dyspareunia,09-12-2025
N9412,Deep dyspareunia,09-12-2025
N9419,Other specified dyspareunia,09-12-2025
N942,Vaginismus,09-12-2025
N943,Premenstrual tension syndrome,09-12-2025
N944,Primary dysmenorrhea,09-12-2025
N945,Secondary dysmenorrhea,09-12-2025
N946,"Dysmenorrhea, unspecified",09-12-2025
N948,Oth cond assoc w female genital organs and menstrual cycle,09-12-2025
N9481,Vulvodynia,09-12-2025
N9489,Oth cond assoc w female genital organs and menstrual cycle,09-12-2025
N949,Unsp cond assoc w female genital organs and menstrual cycle,09-12-2025
N95,Menopausal and other perimenopausal disorders,09-12-2025
N950,Postmenopausal bleeding,09-12-2025
N951,Menopausal and female climacteric states,09-12-2025
N952,Postmenopausal atrophic vaginitis,09-12-2025
N958,Other specified menopausal and perimenopausal disorders,09-12-2025
N959,Unspecified menopausal and perimenopausal disorder,09-12-2025
N96,Recurrent pregnancy loss,09-12-2025
N97,Female infertility,09-12-2025
N970,Female infertility associated with anovulation,09-12-2025
N971,Female infertility of tubal origin,09-12-2025
N972,Female infertility of uterine origin,09-12-2025
N978,Female infertility of other origin,09-12-2025
N979,"Female infertility, unspecified",09-12-2025
N98,Complications associated with artificial fertilization,09-12-2025
N980,Infection associated with artificial insemination,09-12-2025
N981,Hyperstimulation of ovaries,09-12-2025
N982,Comp of attempt introduce of fertilized ovum fol in vitro,09-12-2025
N983,Comp of attempted introduction of embryo in embryo transfer,09-12-2025
N988,Other complications associated with artificial fertilization,09-12-2025
N989,"Complication associated with artificial fertilization, unsp",09-12-2025
N99,"Intraop and postproc comp and disorders of GU sys, NEC",09-12-2025
N990,Postprocedural (acute) (chronic) kidney failure,09-12-2025
N991,Postprocedural urethral stricture,09-12-2025
N9911,"Postprocedural urethral stricture, male",09-12-2025
N9912,"Postprocedural urethral stricture, female",09-12-2025
N992,Postprocedural adhesions of vagina,09-12-2025
N993,Prolapse of vaginal vault after hysterectomy,09-12-2025
N994,Postprocedural pelvic peritoneal adhesions,09-12-2025
N995,Complications of stoma of urinary tract,09-12-2025
N9951,Complication of cystostomy,09-12-2025
